id,label
45598,1
45599,1
45600,0
45601,1
45602,0
45603,1
45604,1
45605,1
45606,1
45607,1
45608,1
45609,1
45610,0
45611,1
45612,1
45613,1
45614,1
45615,1
45616,1
45617,1
45618,1
45619,1
45620,1
45621,0
45622,1
45623,0
45624,0
45625,1
45626,1
45627,1
45628,1
45629,0
45630,1
45631,0
45632,1
45633,1
45634,1
45635,0
45636,0
45637,1
45638,1
45639,0
45640,1
45641,1
45642,1
45643,1
45644,1
45645,1
45646,1
45647,1
45648,1
45649,1
45650,1
45651,0
45652,1
45653,1
45654,1
45655,1
45656,1
45657,1
45658,0
45659,1
45660,1
45661,1
45662,1
45663,1
45664,1
45665,1
45666,1
45667,1
45668,1
45669,1
45670,1
45671,1
45672,1
45673,1
45674,0
45675,1
45676,1
45677,1
45678,1
45679,0
45680,1
45681,1
45682,1
45683,1
45684,0
45685,0
45686,1
45687,1
45688,1
45689,1
45690,1
45691,1
45692,0
45693,1
45694,1
45695,1
45696,1
45697,1
45698,1
45699,1
45700,0
45701,1
45702,0
45703,0
45704,1
45705,1
45706,1
45707,1
45708,1
45709,1
45710,1
45711,0
45712,0
45713,1
45714,0
45715,1
45716,1
45717,1
45718,1
45719,1
45720,1
45721,0
45722,0
45723,1
45724,1
45725,1
45726,1
45727,0
45728,1
45729,0
45730,1
45731,1
45732,1
45733,1
45734,1
45735,1
45736,1
45737,1
45738,1
45739,1
45740,1
45741,1
45742,1
45743,1
45744,1
45745,0
45746,1
45747,1
45748,0
45749,1
45750,1
45751,0
45752,1
45753,1
45754,1
45755,1
45756,0
45757,1
45758,1
45759,1
45760,1
45761,1
45762,1
45763,1
45764,1
45765,1
45766,1
45767,0
45768,1
45769,1
45770,1
45771,0
45772,1
45773,1
45774,1
45775,1
45776,1
45777,1
45778,1
45779,1
45780,1
45781,1
45782,0
45783,1
45784,1
45785,0
45786,1
45787,0
45788,1
45789,1
45790,1
45791,1
45792,1
45793,1
45794,1
45795,1
45796,1
45797,1
45798,1
45799,0
45800,0
45801,1
45802,1
45803,1
45804,1
45805,0
45806,1
45807,0
45808,0
45809,0
45810,1
45811,1
45812,1
45813,1
45814,1
45815,0
45816,1
45817,1
45818,1
45819,1
45820,1
45821,1
45822,0
45823,1
45824,1
45825,0
45826,0
45827,1
45828,0
45829,1
45830,1
45831,1
45832,1
45833,0
45834,1
45835,1
45836,1
45837,0
45838,1
45839,1
45840,1
45841,1
45842,1
45843,0
45844,1
45845,1
45846,1
45847,0
45848,1
45849,0
45850,1
45851,1
45852,1
45853,1
45854,1
45855,1
45856,1
45857,1
45858,1
45859,1
45860,1
45861,1
45862,0
45863,1
45864,0
45865,0
45866,1
45867,0
45868,1
45869,0
45870,1
45871,1
45872,1
45873,1
45874,1
45875,1
45876,0
45877,0
45878,1
45879,0
45880,0
45881,1
45882,0
45883,1
45884,1
45885,0
45886,1
45887,0
45888,1
45889,1
45890,1
45891,1
45892,0
45893,1
45894,1
45895,1
45896,1
45897,1
45898,1
45899,1
45900,1
45901,1
45902,1
45903,1
45904,0
45905,0
45906,1
45907,1
45908,1
45909,1
45910,0
45911,0
45912,1
45913,1
45914,1
45915,1
45916,1
45917,0
45918,0
45919,1
45920,1
45921,1
45922,1
45923,1
45924,0
45925,0
45926,1
45927,1
45928,0
45929,1
45930,1
45931,1
45932,1
45933,1
45934,0
45935,1
45936,0
45937,1
45938,0
45939,1
45940,1
45941,0
45942,1
45943,1
45944,0
45945,1
45946,1
45947,1
45948,1
45949,1
45950,0
45951,1
45952,0
45953,1
45954,1
45955,1
45956,1
45957,1
45958,0
45959,0
45960,0
45961,0
45962,1
45963,0
45964,1
45965,0
45966,1
45967,1
45968,1
45969,1
45970,1
45971,1
45972,1
45973,1
45974,1
45975,1
45976,1
45977,1
45978,0
45979,1
45980,0
45981,0
45982,1
45983,0
45984,1
45985,1
45986,1
45987,1
45988,1
45989,1
45990,1
45991,0
45992,1
45993,0
45994,1
45995,1
45996,1
45997,1
45998,1
45999,1
46000,1
46001,1
46002,0
46003,1
46004,1
46005,1
46006,1
46007,1
46008,1
46009,0
46010,1
46011,1
46012,1
46013,1
46014,1
46015,1
46016,1
46017,1
46018,1
46019,1
46020,1
46021,1
46022,0
46023,0
46024,1
46025,1
46026,1
46027,0
46028,1
46029,1
46030,1
46031,1
46032,1
46033,1
46034,1
46035,1
46036,0
46037,1
46038,0
46039,1
46040,1
46041,1
46042,1
46043,1
46044,1
46045,1
46046,1
46047,0
46048,1
46049,1
46050,1
46051,1
46052,1
46053,1
46054,1
46055,1
46056,1
46057,1
46058,1
46059,1
46060,1
46061,1
46062,1
46063,1
46064,1
46065,1
46066,1
46067,0
46068,1
46069,0
46070,1
46071,1
46072,1
46073,1
46074,1
46075,1
46076,1
46077,0
46078,0
46079,1
46080,0
46081,1
46082,1
46083,1
46084,1
46085,1
46086,1
46087,1
46088,0
46089,1
46090,1
46091,1
46092,1
46093,1
46094,1
46095,1
46096,1
46097,1
46098,1
46099,0
46100,0
46101,1
46102,1
46103,1
46104,1
46105,1
46106,1
46107,1
46108,0
46109,1
46110,1
46111,1
46112,1
46113,1
46114,1
46115,1
46116,1
46117,0
46118,1
46119,1
46120,1
46121,1
46122,1
46123,0
46124,1
46125,1
46126,0
46127,1
46128,1
46129,1
46130,1
46131,1
46132,1
46133,1
46134,1
46135,1
46136,1
46137,1
46138,1
46139,1
46140,0
46141,1
46142,1
46143,0
46144,1
46145,1
46146,1
46147,1
46148,1
46149,1
46150,0
46151,1
46152,1
46153,1
46154,1
46155,1
46156,1
46157,1
46158,1
46159,1
46160,1
46161,1
46162,1
46163,1
46164,1
46165,1
46166,1
46167,1
46168,1
46169,1
46170,1
46171,0
46172,1
46173,1
46174,1
46175,1
46176,0
46177,1
46178,1
46179,1
46180,0
46181,0
46182,1
46183,1
46184,1
46185,1
46186,1
46187,1
46188,1
46189,1
46190,0
46191,1
46192,1
46193,1
46194,0
46195,1
46196,1
46197,1
46198,0
46199,1
46200,1
46201,1
46202,1
46203,1
46204,0
46205,1
46206,1
46207,1
46208,0
46209,1
46210,1
46211,1
46212,1
46213,1
46214,1
46215,0
46216,1
46217,1
46218,1
46219,1
46220,1
46221,1
46222,1
46223,1
46224,1
46225,1
46226,0
46227,1
46228,0
46229,1
46230,1
46231,1
46232,1
46233,1
46234,1
46235,0
46236,0
46237,1
46238,1
46239,0
46240,1
46241,1
46242,1
46243,1
46244,1
46245,0
46246,1
46247,0
46248,0
46249,1
46250,1
46251,1
46252,1
46253,1
46254,1
46255,1
46256,1
46257,1
46258,1
46259,1
46260,1
46261,1
46262,1
46263,1
46264,0
46265,1
46266,1
46267,1
46268,1
46269,1
46270,1
46271,1
46272,0
46273,1
46274,1
46275,1
46276,1
46277,1
46278,1
46279,1
46280,1
46281,1
46282,1
46283,0
46284,1
46285,1
46286,1
46287,1
46288,1
46289,0
46290,1
46291,1
46292,1
46293,1
46294,1
46295,1
46296,0
46297,1
46298,1
46299,1
46300,1
46301,0
46302,1
46303,1
46304,1
46305,1
46306,1
46307,1
46308,1
46309,1
46310,1
46311,0
46312,0
46313,0
46314,1
46315,1
46316,1
46317,1
46318,1
46319,1
46320,0
46321,1
46322,1
46323,1
46324,1
46325,1
46326,1
46327,0
46328,1
46329,1
46330,1
46331,1
46332,1
46333,1
46334,1
46335,1
46336,1
46337,1
46338,0
46339,1
46340,0
46341,0
46342,1
46343,1
46344,0
46345,1
46346,1
46347,1
46348,1
46349,1
46350,1
46351,1
46352,1
46353,1
46354,0
46355,0
46356,1
46357,0
46358,1
46359,0
46360,1
46361,1
46362,0
46363,1
46364,1
46365,1
46366,0
46367,1
46368,1
46369,0
46370,1
46371,0
46372,1
46373,0
46374,0
46375,1
46376,1
46377,1
46378,0
46379,0
46380,1
46381,1
46382,1
46383,1
46384,0
46385,1
46386,1
46387,1
46388,1
46389,1
46390,1
46391,1
46392,1
46393,1
46394,1
46395,0
46396,0
46397,1
46398,0
46399,1
46400,0
46401,1
46402,1
46403,1
46404,0
46405,1
46406,1
46407,0
46408,0
46409,1
46410,1
46411,1
46412,1
46413,1
46414,1
46415,1
46416,1
46417,1
46418,1
46419,1
46420,1
46421,0
46422,0
46423,1
46424,1
46425,1
46426,1
46427,1
46428,1
46429,1
46430,1
46431,1
46432,0
46433,1
46434,1
46435,1
46436,1
46437,1
46438,0
46439,1
46440,0
46441,1
46442,1
46443,1
46444,1
46445,0
46446,1
46447,1
46448,1
46449,1
46450,1
46451,1
46452,1
46453,1
46454,1
46455,1
46456,1
46457,1
46458,1
46459,1
46460,1
46461,1
46462,1
46463,1
46464,1
46465,1
46466,1
46467,1
46468,1
46469,0
46470,1
46471,1
46472,1
46473,0
46474,1
46475,1
46476,1
46477,1
46478,0
46479,0
46480,1
46481,1
46482,0
46483,1
46484,1
46485,1
46486,1
46487,1
46488,0
46489,1
46490,1
46491,1
46492,1
46493,1
46494,1
46495,1
46496,1
46497,1
46498,0
46499,1
46500,1
46501,0
46502,1
46503,1
46504,1
46505,1
46506,1
46507,0
46508,0
46509,1
46510,1
46511,1
46512,0
46513,0
46514,1
46515,1
46516,1
46517,0
46518,1
46519,1
46520,1
46521,1
46522,1
46523,1
46524,1
46525,1
46526,1
46527,1
46528,0
46529,0
46530,1
46531,0
46532,1
46533,1
46534,0
46535,1
46536,0
46537,1
46538,1
46539,0
46540,1
46541,1
46542,1
46543,1
46544,1
46545,0
46546,0
46547,0
46548,1
46549,1
46550,1
46551,0
46552,1
46553,1
46554,0
46555,0
46556,1
46557,1
46558,1
46559,0
46560,0
46561,0
46562,1
46563,1
46564,1
46565,1
46566,0
46567,1
46568,1
46569,1
46570,1
46571,1
46572,1
46573,1
46574,1
46575,1
46576,0
46577,1
46578,1
46579,1
46580,1
46581,1
46582,0
46583,1
46584,1
46585,1
46586,1
46587,0
46588,1
46589,1
46590,1
46591,1
46592,1
46593,1
46594,1
46595,1
46596,1
46597,1
46598,0
46599,1
46600,0
46601,1
46602,1
46603,1
46604,1
46605,1
46606,0
46607,1
46608,1
46609,1
46610,0
46611,1
46612,0
46613,1
46614,1
46615,1
46616,1
46617,0
46618,1
46619,1
46620,1
46621,1
46622,1
46623,1
46624,1
46625,1
46626,1
46627,1
46628,0
46629,1
46630,1
46631,1
46632,1
46633,1
46634,1
46635,1
46636,1
46637,1
46638,1
46639,1
46640,1
46641,1
46642,1
46643,1
46644,1
46645,1
46646,1
46647,1
46648,1
46649,1
46650,1
46651,1
46652,1
46653,1
46654,1
46655,1
46656,1
46657,1
46658,1
46659,1
46660,1
46661,1
46662,1
46663,1
46664,1
46665,0
46666,1
46667,1
46668,1
46669,1
46670,1
46671,1
46672,1
46673,1
46674,1
46675,0
46676,1
46677,1
46678,1
46679,0
46680,1
46681,1
46682,1
46683,1
46684,0
46685,1
46686,1
46687,1
46688,0
46689,1
46690,1
46691,1
46692,1
46693,1
46694,1
46695,1
46696,1
46697,1
46698,1
46699,1
46700,0
46701,1
46702,1
46703,1
46704,0
46705,1
46706,1
46707,1
46708,0
46709,1
46710,0
46711,0
46712,1
46713,1
46714,1
46715,1
46716,1
46717,1
46718,1
46719,1
46720,1
46721,0
46722,1
46723,0
46724,0
46725,1
46726,0
46727,1
46728,0
46729,1
46730,0
46731,0
46732,0
46733,1
46734,1
46735,1
46736,1
46737,1
46738,0
46739,1
46740,1
46741,1
46742,1
46743,1
46744,1
46745,1
46746,0
46747,1
46748,0
46749,1
46750,1
46751,1
46752,1
46753,0
46754,1
46755,1
46756,0
46757,1
46758,1
46759,1
46760,1
46761,1
46762,1
46763,1
46764,1
46765,1
46766,1
46767,1
46768,1
46769,1
46770,1
46771,1
46772,1
46773,0
46774,0
46775,1
46776,1
46777,1
46778,1
46779,1
46780,1
46781,1
46782,1
46783,1
46784,0
46785,1
46786,1
46787,1
46788,1
46789,1
46790,1
46791,1
46792,1
46793,1
46794,1
46795,0
46796,0
46797,0
46798,1
46799,1
46800,1
46801,1
46802,1
46803,1
46804,0
46805,1
46806,1
46807,1
46808,1
46809,1
46810,1
46811,1
46812,1
46813,1
46814,1
46815,1
46816,1
46817,1
46818,1
46819,1
46820,0
46821,1
46822,1
46823,1
46824,0
46825,1
46826,1
46827,1
46828,1
46829,1
46830,1
46831,1
46832,0
46833,1
46834,1
46835,1
46836,1
46837,1
46838,1
46839,1
46840,0
46841,1
46842,1
46843,1
46844,0
46845,1
46846,1
46847,0
46848,1
46849,1
46850,0
46851,1
46852,1
46853,1
46854,1
46855,1
46856,1
46857,1
46858,1
46859,0
46860,1
46861,1
46862,1
46863,1
46864,1
46865,0
46866,0
46867,1
46868,1
46869,1
46870,0
46871,0
46872,1
46873,1
46874,1
46875,1
46876,1
46877,0
46878,1
46879,0
46880,0
46881,0
46882,1
46883,1
46884,0
46885,1
46886,1
46887,1
46888,1
46889,1
46890,1
46891,1
46892,1
46893,1
46894,1
46895,0
46896,0
46897,0
46898,0
46899,1
46900,1
46901,1
46902,1
46903,1
46904,1
46905,1
46906,1
46907,1
46908,1
46909,1
46910,1
46911,1
46912,0
46913,1
46914,1
46915,0
46916,1
46917,1
46918,1
46919,1
46920,1
46921,1
46922,1
46923,0
46924,0
46925,1
46926,1
46927,1
46928,1
46929,1
46930,1
46931,1
46932,1
46933,0
46934,1
46935,1
46936,1
46937,1
46938,1
46939,0
46940,1
46941,1
46942,1
46943,0
46944,0
46945,1
46946,0
46947,1
46948,1
46949,0
46950,1
46951,1
46952,1
46953,1
46954,0
46955,1
46956,1
46957,1
46958,1
46959,1
46960,1
46961,1
46962,1
46963,1
46964,1
46965,1
46966,0
46967,1
46968,0
46969,1
46970,0
46971,1
46972,0
46973,1
46974,1
46975,1
46976,0
46977,1
46978,1
46979,1
46980,0
46981,1
46982,1
46983,0
46984,1
46985,1
46986,1
46987,1
46988,1
46989,1
46990,1
46991,1
46992,0
46993,1
46994,1
46995,1
46996,1
46997,1
46998,0
46999,0
47000,1
47001,1
47002,1
47003,1
47004,1
47005,0
47006,1
47007,0
47008,1
47009,1
47010,1
47011,0
47012,1
47013,1
47014,1
47015,1
47016,1
47017,1
47018,1
47019,1
47020,1
47021,1
47022,1
47023,1
47024,1
47025,1
47026,1
47027,1
47028,1
47029,1
47030,0
47031,0
47032,0
47033,1
47034,1
47035,1
47036,1
47037,1
47038,1
47039,0
47040,1
47041,1
47042,1
47043,1
47044,0
47045,1
47046,0
47047,1
47048,1
47049,1
47050,0
47051,1
47052,1
47053,1
47054,1
47055,1
47056,1
47057,0
47058,1
47059,1
47060,1
47061,1
47062,0
47063,1
47064,1
47065,1
47066,1
47067,0
47068,0
47069,1
47070,1
47071,1
47072,1
47073,1
47074,0
47075,1
47076,1
47077,1
47078,1
47079,1
47080,1
47081,0
47082,0
47083,1
47084,1
47085,1
47086,1
47087,1
47088,1
47089,1
47090,1
47091,0
47092,1
47093,1
47094,1
47095,1
47096,1
47097,1
47098,1
47099,1
47100,0
47101,1
47102,1
47103,1
47104,1
47105,1
47106,0
47107,1
47108,1
47109,1
47110,1
47111,1
47112,1
47113,1
47114,1
47115,1
47116,1
47117,0
47118,0
47119,0
47120,0
47121,1
47122,1
47123,1
47124,1
47125,1
47126,0
47127,1
47128,1
47129,1
47130,1
47131,1
47132,0
47133,1
47134,1
47135,0
47136,0
47137,1
47138,1
47139,1
47140,1
47141,1
47142,1
47143,0
47144,1
47145,1
47146,1
47147,1
47148,1
47149,1
47150,1
47151,1
47152,1
47153,1
47154,1
47155,1
47156,1
47157,0
47158,1
47159,0
47160,0
47161,1
47162,1
47163,1
47164,1
47165,1
47166,1
47167,1
47168,1
47169,1
47170,1
47171,1
47172,1
47173,1
47174,1
47175,0
47176,1
47177,0
47178,0
47179,1
47180,1
47181,1
47182,1
47183,1
47184,0
47185,1
47186,1
47187,1
47188,1
47189,1
47190,1
47191,1
47192,1
47193,0
47194,1
47195,1
47196,1
47197,1
47198,1
47199,1
47200,1
47201,1
47202,1
47203,1
47204,1
47205,1
47206,1
47207,1
47208,1
47209,1
47210,1
47211,1
47212,0
47213,1
47214,1
47215,0
47216,0
47217,1
47218,1
47219,1
47220,0
47221,1
47222,1
47223,1
47224,0
47225,1
47226,1
47227,1
47228,1
47229,1
47230,1
47231,1
47232,0
47233,1
47234,1
47235,1
47236,1
47237,1
47238,1
47239,0
47240,0
47241,1
47242,1
47243,1
47244,1
47245,1
47246,1
47247,1
47248,1
47249,1
47250,0
47251,1
47252,1
47253,1
47254,1
47255,1
47256,1
47257,1
47258,0
47259,0
47260,1
47261,1
47262,1
47263,1
47264,1
47265,1
47266,1
47267,1
47268,1
47269,1
47270,1
47271,1
47272,0
47273,1
47274,0
47275,1
47276,1
47277,1
47278,1
47279,1
47280,1
47281,1
47282,1
47283,0
47284,0
47285,1
47286,1
47287,1
47288,0
47289,1
47290,0
47291,0
47292,1
47293,1
47294,1
47295,1
47296,1
47297,1
47298,0
47299,1
47300,1
47301,0
47302,1
47303,1
47304,1
47305,1
47306,1
47307,0
47308,1
47309,1
47310,1
47311,1
47312,1
47313,0
47314,1
47315,1
47316,1
47317,1
47318,1
47319,1
47320,0
47321,1
47322,1
47323,1
47324,1
47325,0
47326,1
47327,1
47328,1
47329,1
47330,1
47331,1
47332,1
47333,0
47334,0
47335,0
47336,0
47337,1
47338,1
47339,0
47340,0
47341,1
47342,1
47343,1
47344,1
47345,0
47346,1
47347,1
47348,1
47349,1
47350,1
47351,1
47352,1
47353,1
47354,1
47355,1
47356,1
47357,0
47358,1
47359,0
47360,1
47361,1
47362,1
47363,1
47364,1
47365,0
47366,0
47367,1
47368,0
47369,1
47370,1
47371,1
47372,1
47373,1
47374,1
47375,1
47376,1
47377,0
47378,0
47379,1
47380,1
47381,1
47382,1
47383,1
47384,1
47385,1
47386,1
47387,1
47388,1
47389,0
47390,1
47391,1
47392,1
47393,1
47394,1
47395,1
47396,1
47397,0
47398,1
47399,1
47400,1
47401,1
47402,1
47403,1
47404,1
47405,1
47406,1
47407,1
47408,1
47409,1
47410,1
47411,1
47412,1
47413,1
47414,1
47415,0
47416,1
47417,0
47418,1
47419,1
47420,1
47421,1
47422,1
47423,1
47424,1
47425,0
47426,1
47427,1
47428,1
47429,0
47430,1
47431,1
47432,1
47433,1
47434,1
47435,1
47436,1
47437,0
47438,0
47439,0
47440,1
47441,1
47442,0
47443,1
47444,1
47445,0
47446,1
47447,1
47448,0
47449,1
47450,1
47451,1
47452,1
47453,1
47454,0
47455,1
47456,1
47457,0
47458,0
47459,1
47460,1
47461,1
47462,1
47463,1
47464,1
47465,0
47466,1
47467,1
47468,1
47469,0
47470,1
47471,1
47472,1
47473,0
47474,1
47475,1
47476,1
47477,1
47478,0
47479,1
47480,0
47481,1
47482,0
47483,1
47484,0
47485,1
47486,1
47487,1
47488,0
47489,1
47490,1
47491,1
47492,0
47493,1
47494,1
47495,1
47496,0
47497,1
47498,1
47499,1
47500,0
47501,1
47502,1
47503,0
47504,1
47505,0
47506,1
47507,0
47508,1
47509,0
47510,1
47511,1
47512,1
47513,1
47514,0
47515,1
47516,0
47517,1
47518,0
47519,1
47520,0
47521,1
47522,0
47523,1
47524,1
47525,1
47526,1
47527,1
47528,0
47529,1
47530,1
47531,1
47532,1
47533,1
47534,1
47535,0
47536,1
47537,1
47538,1
47539,1
47540,1
47541,1
47542,1
47543,1
47544,1
47545,1
47546,0
47547,1
47548,0
47549,0
47550,1
47551,1
47552,1
47553,0
47554,1
47555,1
47556,1
47557,0
47558,1
47559,1
47560,0
47561,0
47562,1
47563,1
47564,0
47565,1
47566,0
47567,1
47568,1
47569,1
47570,1
47571,1
47572,1
47573,0
47574,1
47575,1
47576,0
47577,1
47578,1
47579,1
47580,1
47581,1
47582,1
47583,1
47584,0
47585,0
47586,0
47587,1
47588,1
47589,1
47590,0
47591,1
47592,1
47593,1
47594,1
47595,1
47596,0
47597,1
47598,1
47599,1
47600,1
47601,1
47602,1
47603,1
47604,1
47605,0
47606,1
47607,0
47608,0
47609,1
47610,0
47611,1
47612,0
47613,0
47614,1
47615,1
47616,0
47617,1
47618,1
47619,1
47620,0
47621,1
47622,1
47623,0
47624,1
47625,1
47626,0
47627,1
47628,1
47629,1
47630,0
47631,1
47632,1
47633,0
47634,1
47635,1
47636,1
47637,1
47638,1
47639,1
47640,1
47641,1
47642,1
47643,1
47644,0
47645,1
47646,1
47647,1
47648,1
47649,1
47650,0
47651,1
47652,1
47653,1
47654,0
47655,1
47656,1
47657,1
47658,1
47659,1
47660,1
47661,1
47662,0
47663,1
47664,1
47665,1
47666,0
47667,1
47668,1
47669,1
47670,1
47671,1
47672,0
47673,0
47674,1
47675,1
47676,1
47677,1
47678,1
47679,1
47680,1
47681,1
47682,0
47683,1
47684,1
47685,1
47686,0
47687,1
47688,1
47689,1
47690,0
47691,1
47692,1
47693,1
47694,0
47695,1
47696,1
47697,1
47698,0
47699,0
47700,0
47701,0
47702,1
47703,1
47704,1
47705,1
47706,0
47707,1
47708,1
47709,1
47710,1
47711,1
47712,0
47713,1
47714,1
47715,1
47716,1
47717,0
47718,1
47719,1
47720,1
47721,1
47722,1
47723,1
47724,1
47725,1
47726,1
47727,0
47728,1
47729,1
47730,1
47731,0
47732,1
47733,1
47734,1
47735,1
47736,1
47737,1
47738,1
47739,1
47740,0
47741,0
47742,0
47743,1
47744,1
47745,0
47746,1
47747,1
47748,1
47749,1
47750,1
47751,0
47752,1
47753,0
47754,1
47755,1
47756,1
47757,0
47758,1
47759,1
47760,1
47761,1
47762,0
47763,0
47764,0
47765,1
47766,1
47767,1
47768,1
47769,1
47770,1
47771,0
47772,1
47773,0
47774,1
47775,1
47776,1
47777,1
47778,1
47779,1
47780,0
47781,1
47782,1
47783,1
47784,1
47785,1
47786,0
47787,1
47788,1
47789,1
47790,1
47791,1
47792,1
47793,1
47794,1
47795,1
47796,1
47797,1
47798,1
47799,1
47800,1
47801,1
47802,1
47803,1
47804,1
47805,1
47806,1
47807,1
47808,0
47809,0
47810,1
47811,1
47812,0
47813,0
47814,1
47815,1
47816,1
47817,1
47818,1
47819,0
47820,1
47821,1
47822,1
47823,1
47824,1
47825,1
47826,1
47827,1
47828,1
47829,0
47830,0
47831,1
47832,1
47833,1
47834,1
47835,1
47836,1
47837,1
47838,1
47839,1
47840,0
47841,0
47842,0
47843,1
47844,1
47845,0
47846,1
47847,1
47848,0
47849,1
47850,1
47851,1
47852,1
47853,1
47854,1
47855,1
47856,1
47857,1
47858,0
47859,1
47860,1
47861,1
47862,0
47863,1
47864,1
47865,1
47866,1
47867,1
47868,1
47869,1
47870,0
47871,1
47872,0
47873,1
47874,1
47875,1
47876,0
47877,0
47878,1
47879,0
47880,1
47881,0
47882,0
47883,1
47884,0
47885,1
47886,1
47887,1
47888,1
47889,0
47890,1
47891,1
47892,0
47893,1
47894,1
47895,1
47896,1
47897,1
47898,1
47899,1
47900,1
47901,0
47902,1
47903,0
47904,1
47905,1
47906,0
47907,1
47908,0
47909,1
47910,1
47911,0
47912,0
47913,0
47914,1
47915,0
47916,1
47917,1
47918,1
47919,1
47920,1
47921,1
47922,1
47923,1
47924,1
47925,1
47926,0
47927,1
47928,0
47929,1
47930,1
47931,1
47932,1
47933,1
47934,1
47935,1
47936,1
47937,1
47938,1
47939,1
47940,1
47941,1
47942,1
47943,1
47944,1
47945,1
47946,0
47947,1
47948,1
47949,1
47950,0
47951,1
47952,0
47953,0
47954,1
47955,1
47956,1
47957,1
47958,1
47959,1
47960,1
47961,0
47962,1
47963,1
47964,1
47965,1
47966,1
47967,0
47968,1
47969,0
47970,0
47971,1
47972,1
47973,1
47974,1
47975,1
47976,0
47977,0
47978,1
47979,1
47980,1
47981,1
47982,1
47983,1
47984,1
47985,1
47986,1
47987,1
47988,1
47989,0
47990,0
47991,1
47992,1
47993,0
47994,0
47995,1
47996,1
47997,1
47998,1
47999,1
48000,1
48001,1
48002,0
48003,1
48004,1
48005,1
48006,1
48007,0
48008,0
48009,1
48010,1
48011,1
48012,1
48013,1
48014,0
48015,0
48016,1
48017,1
48018,1
48019,1
48020,0
48021,1
48022,1
48023,1
48024,0
48025,1
48026,0
48027,1
48028,0
48029,0
48030,1
48031,0
48032,1
48033,0
48034,1
48035,0
48036,1
48037,1
48038,1
48039,1
48040,0
48041,1
48042,1
48043,1
48044,1
48045,1
48046,1
48047,1
48048,1
48049,1
48050,1
48051,0
48052,1
48053,1
48054,1
48055,1
48056,0
48057,1
48058,1
48059,1
48060,1
48061,1
48062,1
48063,1
48064,0
48065,0
48066,0
48067,1
48068,1
48069,0
48070,1
48071,1
48072,0
48073,1
48074,1
48075,1
48076,1
48077,1
48078,0
48079,1
48080,1
48081,0
48082,1
48083,1
48084,1
48085,1
48086,1
48087,1
48088,1
48089,1
48090,1
48091,0
48092,1
48093,1
48094,1
48095,1
48096,1
48097,0
48098,1
48099,1
48100,0
48101,1
48102,0
48103,1
48104,1
48105,1
48106,0
48107,1
48108,1
48109,1
48110,1
48111,1
48112,1
48113,1
48114,1
48115,0
48116,1
48117,1
48118,1
48119,1
48120,0
48121,1
48122,0
48123,1
48124,1
48125,0
48126,1
48127,1
48128,1
48129,1
48130,1
48131,1
48132,1
48133,1
48134,1
48135,1
48136,1
48137,0
48138,0
48139,1
48140,1
48141,0
48142,1
48143,0
48144,0
48145,1
48146,1
48147,1
48148,1
48149,1
48150,1
48151,1
48152,1
48153,0
48154,1
48155,1
48156,1
48157,1
48158,1
48159,1
48160,1
48161,1
48162,1
48163,0
48164,1
48165,1
48166,1
48167,1
48168,0
48169,1
48170,1
48171,1
48172,1
48173,1
48174,1
48175,1
48176,1
48177,0
48178,1
48179,1
48180,1
48181,0
48182,1
48183,0
48184,1
48185,1
48186,1
48187,1
48188,1
48189,1
48190,1
48191,1
48192,1
48193,1
48194,1
48195,1
48196,1
48197,1
48198,1
48199,1
48200,0
48201,1
48202,0
48203,1
48204,0
48205,1
48206,1
48207,1
48208,1
48209,1
48210,1
48211,1
48212,1
48213,1
48214,1
48215,1
48216,1
48217,1
48218,1
48219,1
48220,0
48221,1
48222,1
48223,1
48224,1
48225,1
48226,1
48227,0
48228,1
48229,0
48230,1
48231,1
48232,1
48233,1
48234,1
48235,1
48236,1
48237,1
48238,1
48239,1
48240,1
48241,1
48242,0
48243,0
48244,1
48245,1
48246,1
48247,1
48248,1
48249,1
48250,0
48251,1
48252,1
48253,1
48254,0
48255,1
48256,1
48257,1
48258,1
48259,1
48260,1
48261,1
48262,1
48263,1
48264,1
48265,1
48266,0
48267,1
48268,1
48269,1
48270,1
48271,0
48272,1
48273,0
48274,1
48275,0
48276,1
48277,0
48278,0
48279,1
48280,0
48281,1
48282,0
48283,1
48284,1
48285,1
48286,1
48287,0
48288,0
48289,1
48290,1
48291,1
48292,1
48293,1
48294,1
48295,1
48296,1
48297,0
48298,1
48299,1
48300,0
48301,0
48302,1
48303,1
48304,1
48305,1
48306,1
48307,1
48308,0
48309,1
48310,1
48311,0
48312,1
48313,1
48314,1
48315,1
48316,0
48317,1
48318,1
48319,1
48320,1
48321,1
48322,1
48323,1
48324,1
48325,1
48326,1
48327,1
48328,1
48329,1
48330,1
48331,1
48332,1
48333,0
48334,1
48335,1
48336,1
48337,1
48338,1
48339,1
48340,1
48341,1
48342,1
48343,1
48344,1
48345,0
48346,0
48347,0
48348,1
48349,1
48350,0
48351,1
48352,1
48353,1
48354,1
48355,1
48356,1
48357,1
48358,1
48359,1
48360,1
48361,1
48362,1
48363,1
48364,1
48365,0
48366,1
48367,1
48368,1
48369,1
48370,0
48371,1
48372,0
48373,1
48374,1
48375,1
48376,1
48377,1
48378,1
48379,1
48380,1
48381,1
48382,1
48383,1
48384,1
48385,1
48386,1
48387,0
48388,1
48389,1
48390,1
48391,1
48392,1
48393,0
48394,1
48395,1
48396,1
